,Name,Products,Reviews,Sentiments
96,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"Great picture quality at affordable price, sound quality is an outlier in otherwise perfect product.I'm really impressed with the specifications and price. tested and amazed with picture quality as well. interface is smooth and easy to hands-on. app references are given but you have to download all of them as you wish. cons: one and only disappointment. Sound. .sound quality is below par. equalisation definitely has some issue, you need to have remote in hand all the time to control e...",positive
97,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,MI LED 4X 43 IS A BEAST...!!PICTURE QUALITY WAS VERY SHARP AND CLEAR.... I'M VERY IMPRESSED BY THE PICTURE QUALITY OF THIS MI LED ..ANOTHER THING IS THE SOUND QUALITY IT'S OUTSTANDING...SOUND QUALITY WAS VERY GOOD....OF THIS....!!!I'M VERY HAPPY TO BUY THIS PRODUCT..,positive
98,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"Wonderful Picture, Sound quality. UI is also full of features and  easily operable. Much Much better than OnePlus TV as that one is overpriced. All the Features are same except Speaker. Oneplus has 50watt speaker while Mi has 2 10 watt speakers, which is having enough sound quality.You can get feature of patchwall 2.0 in MI which isn't in OnePlus. It is also consuming less data than anyother tv.",positive
99,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"As many people have commented in their reviews, the wifi issue is quite serious. Tried out many options available on internet to get it fixed, but no success. If a smart tv cannot have its wifi working properly, then in no means it can be called a smart tv. This is absolute failure of an MI TV. I have the fire tv stick from an year back, which works like a charm on the same wifi connection.",negative
100,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,Its a great bang for buck TV.Pros:-- 4K panel is great. You can clearly notice difference between full HD and 4K when you're closer or using it as a monitor.-- Performance is good enough. Better than Firestick in many instances. Worse in case of prime video (which is expected). Startup takes about 30 seconds which is fine for a smart TV.-- Ability to use default android TV interface instead of MI skin-- Decent set of ports. Glad it also includes a 3.5mm headphone port which many TV ...,positive
101,tv,Mi 4X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,installation service is Bad.. TV installated on 8th day & worst part is technician had no knowledge about TV functions.   TV is mind-blowing.. picture quality is better i love it.. patchwall works really good i can run my TV on mobile dada.,positive
102,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"This is my first Smart TV and probably first detailed review ever.I bought this TV after a long research and hesitations. I was worried about my TV experience in low budget and I cannot afford LG, SONY and SAMSUNG high end TVs. Low Budget segments from these makes are not upto the mark as per my research. So competition was between either Mi or Vu. Don't compare this TV with QLEDs and OLEDs. They are high quality brand Tvs which require deep pockets too. I, Like many other thought Vu is Chi...",negative
103,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,So got delivered just in 2 days. Awesome picture quality.  4k videos lagging for sometime. 2gb ram seems quite good. But design is super cool. Built quality is superior .  In the end value for money . Go for it. WiFi connectivity is really fast. Lest wait for a week. I will update .,positive
104,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,Excellent TV. I am writing this review to help others for the correct choice..It has awesome picture quality and sound. Internet connectivity is good. Non HD channels quality also good.,positive
105,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"After 2 weeks usage.1. Awesome picture quality.2. Sound is loud,but little bit clarity is missing(Ok).3. Built-in chromecast is working Fine4. Checked OTT Apps -prime,netflix,hotstar,Ahaa. All are working Fine.5.Best budget TV with best features in this price segment.6. Value for money",positive
106,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,Great product at the price....Operating is simple and remote is Bluetooth connected (no IR Sensor) which I liked it very much. Google assistant voice commands make it easy for operating. Bluetooth earphones can  be connected. Inbuilt chrome cast & Phone mirroring works like charm. Picture quality is great. Speakers : it is more than enough for 30 feet Hall.Definitely worth every rupee...Review based on one week usage.,positive
107,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"It looks truly premium with the silver bezel less design. The sound quality is really impressive. The interface is quite smooth but it does takes around 5-7 seconds to boot up once you switch on the tv. Android is neatly optimized and screen sharing works perfectly too. The best feature has to be Google Assistant and they have given a dedicated button for it on the remote. It easily detects and responds to our voice. The videos are rich, dynamic and clear. Although, the refresh rate is just 5...",positive
108,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"Really after a long time I brought a Vu TV this is my first TV I never seen such a TV like this,  picture quality amazing, sound, full screen display is very good advantage, connectivity super fast we should install google home for that, most probably I like this TV..  Wait for more ten days for my more reviews..",positive
109,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,I bought this TV for PS 4 Gaming which i thought. Would provide me a great gaming experiance as expected the TV picture quality is great and sound clarity is also great. Good TV for less Budget. Awesum from VU,positive
110,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,I have been using SONY full HD for the past 4 years... Planned to go with Sony again but this product changed my mind to choose this because of the specs... It does what are the things that have told in the specs sheet.. Being a #Rahmaniac (#thalaivARR) fan sound quality is damn good.. Clear voices and great highs and lows.. Mind blowing one... What a great TV to upgrade...VU u r simply Awesome... Thanks for the great product..,positive
111,tv,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"After using 10 days , I am writing a review for this television.Pros :1. Picture quality is best ,you can't get this quality at this price in any other brand.2. Performance is great. Tv responds quite fast, no lag so far.3. Sound is amazing, only 25% volume is enough to listen. True surround X feature works great.4. Features such as picture setting and sound setting works fine too.5. Prime, Netflix, hotstar n all apps are working fine. Just Jio Tv doesn't work( Need mouse for toggling)...",positive
112,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"Nice TV, Good Display and easy User Interface.Best buy at this price point.Tv's speaker output doesn't distort even at full volume.Very very good quality. Thanks TOSHIBA",positive
113,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"Very nice brightness and great picture quality. Colour s are also punchy and vivid. Overall, excellent tv with excellent picture quality in view of brightness, sharpness and colour management. 4 K PICTURE QUALITY IS SUPERB, UNBEATABLE AND LIKE TOP BRANDS.  I M VERY VERY HAPPY WITH THIS TV. HIGHLY RECOMMENDED.",positive
114,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"Amazing and excellent purchase. Lovely look. Sound and picture quality very good. Delivered the TV very carefully. Very next day jeeves technician called me for installation. Overall lovely purchase, I loved it. Thank you flipcart.",positive
115,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,Sound is extraordinary in this tv you won't need a home theatre unless you really care about bass. Picture quality is good and is value for money at this price point. Connectivity is not soo good in this tv. It took a couple of minutes to connect to my bluetooth speaker but it's okay type you can let one off the hook. You will really enjoy watching things in it.,positive
116,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"Very best in is this price range, brilliant  picture  quality  excellent britness  & deep black hd channels looking very good even sd channels  also good quality , no black spot on the screen like another  TV as hisense or any other, cast from mobile screen is also good only my concern  is  audio quality is just above average. Just Go for it .... I got this tv just 19990..",positive
117,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"Its an excellent TV with superb sound and very good WiFi connectivity . I use 50MBPS from Airtel and have not faced any lag with Netflix, YouTube or swapping between channels. The bezeless frame is very impressive and even the setting functions are impressive UI",positive
118,tv,Toshiba U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"ONE STAR RATING FOR JEEVESTHEY HAVE DISCONTINUED MY COMPLETE PROTECTION PLAN BUT HAVENT REFUNDED MONEYNOW IN CASE OF CLAIM,THEY WILL HAVE AN EXCUSE THAT THE PLAN IS DISCONTINUED.PLEASE...I Request you to stay away from this Ponzi schem",positive
